Image Tag,Num Patches,Patches List
pgjdbc-pgjdbc-549133345,2,"['Maven TLS Failure', 'Unavailable PPAs']"
swagger-api-swagger-core-245823910,1,['Maven TLS Failure']
terasolunaorg-terasoluna-tourreservation-480253135,1,['Insecure Link']
apache-jackrabbit-oak-337535542,1,['Insecure Link']
apache-jackrabbit-oak-337535541,1,['Insecure Link']
SynBioDex-libSBOLj-88851754,1,['Maven TLS Failure']
apache-jackrabbit-oak-290323369,2,"['Insecure Link', 'Unavailable PPAs']"
SynBioDex-libSBOLj-173341447,1,['Maven TLS Failure']
apache-jackrabbit-oak-293744004,1,['Insecure Link']
apache-jackrabbit-oak-293747830,1,['Insecure Link']
brianfrankcooper-YCSB-394573389,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-136464635,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-210124629,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-221837923,2,"['Insecure Link', 'Unavailable PPAs']"
graphhopper-graphhopper-559316025,2,"['Insecure Link', 'Unavailable PPAs']"
graphhopper-graphhopper-559317197,2,"['Insecure Link', 'Unavailable PPAs']"
apache-dubbo-416671624,2,"['Maven TLS Failure', 'Unavailable PPAs']"
apache-dubbo-416671625,2,"['Maven TLS Failure', 'Unavailable PPAs']"
apache-dubbo-416755516,2,"['Maven TLS Failure', 'Unavailable PPAs']"
apache-dubbo-416755517,2,"['Maven TLS Failure', 'Unavailable PPAs']"
apache-dubbo-506092104,2,"['Maven TLS Failure', 'Unavailable PPAs']"
IQSS-dataverse-402758963,2,"['Maven TLS Failure', 'Unavailable PPAs']"
IQSS-dataverse-443683466,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735010,4,"['Insecure Link', 'Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735011,1,['Unavailable PPAs']
Scout24-deadcode4j-131735012,4,"['Insecure Link', 'Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735013,4,"['Insecure Link', 'Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735014,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735016,4,"['Insecure Link', 'Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
Scout24-deadcode4j-131735021,4,"['Insecure Link', 'Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
rackerlabs-blueflood-80864950,2,"['Maven TLS Failure', 'Unavailable PPAs']"
rackerlabs-blueflood-80864951,2,"['Maven TLS Failure', 'Unavailable PPAs']"
spring-projects-spring-data-commons-110606841,2,"['Insecure Link', 'Unavailable PPAs']"
FluentLenium-FluentLenium-347992407,2,"['Maven TLS Failure', 'Unavailable PPAs']"
FluentLenium-FluentLenium-347992415,2,"['Maven TLS Failure', 'Unavailable PPAs']"
HubSpot-Singularity-436704137,2,"['Maven TLS Failure', 'Unavailable PPAs']"
HubSpot-Singularity-436705257,2,"['Maven TLS Failure', 'Unavailable PPAs']"
HubSpot-Singularity-439729099,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Wikidata-Wikidata-Toolkit-586433373,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Whiley-WhileyCompiler-589281071,1,['Unavailable PPAs']
Wikidata-Wikidata-Toolkit-586433374,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Wikidata-Wikidata-Toolkit-586433375,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Wikidata-Wikidata-Toolkit-586433376,2,"['Maven TLS Failure', 'Unavailable PPAs']"
alibaba-fastjson-594260125,1,['Unavailable PPAs']
alibaba-fastjson-618981324,1,['Unavailable PPAs']
ibissource-iaf-607116359,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-668817593,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-668817594,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-668817595,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-676551320,2,"['Maven TLS Failure', 'Unavailable PPAs']"
graphhopper-graphhopper-676551322,2,"['Maven TLS Failure', 'Unavailable PPAs']"
ibissource-iaf-686662105,1,['Unavailable PPAs']
ibissource-iaf-692484614,1,['Unavailable PPAs']
joel-costigliola-assertj-core-547866285,0,[]
stagemonitor-stagemonitor-253536495,0,[]
chewiebug-GCViewer-84971995,0,[]
chewiebug-GCViewer-102107705,0,[]
puniverse-quasar-67967396,0,[]
stagemonitor-stagemonitor-114302339,0,[]
pgjdbc-pgjdbc-166018034,0,[]
uwescience-myria-63073864,0,[]
owlcs-owlapi-192275557,0,[]
owlcs-owlapi-226288775,0,[]
hbz-nwbib-81961806,0,[]
uniba-dsg-betsy-80225467,0,[]
uniba-dsg-betsy-79817607,0,[]
uniba-dsg-betsy-79678719,0,[]
uniba-dsg-betsy-79678708,0,[]
chewiebug-GCViewer-109895373,0,[]
Whiley-WhileyCompiler-233645906,0,[]
ethereum-ethereumj-56071331,0,[]
ethereum-ethereumj-56098010,0,[]
puniverse-quasar-66226568,0,[]
puniverse-quasar-111273215,0,[]
puniverse-quasar-103087730,0,[]
checkstyle-checkstyle-266697946,0,[]
stagemonitor-stagemonitor-296847746,0,[]
stagemonitor-stagemonitor-327173009,0,[]
stagemonitor-stagemonitor-216487250,0,[]
spring-projects-spring-hateoas-295500875,0,[]
spring-projects-spring-hateoas-298224252,0,[]
chewiebug-GCViewer-110178840,0,[]
hbz-nwbib-92030727,0,[]
Whiley-WhileyCompiler-264241708,0,[]
chewiebug-GCViewer-152998030,0,[]
spring-projects-spring-amqp-114918524,0,[]
puniverse-quasar-130412591,0,[]
jcabi-jcabi-s3-195322493,0,[]
spring-projects-spring-hateoas-255781344,0,[]
spring-projects-spring-hateoas-255781346,0,[]
uwescience-myria-64113218,0,[]
puniverse-quasar-47856366,0,[]
Nukkit-Nukkit-93164110,0,[]
Nukkit-Nukkit-94403868,0,[]
puniverse-quasar-46974329,0,[]
Nukkit-Nukkit-93772725,0,[]
puniverse-quasar-46751323,0,[]
spring-projects-spring-data-jpa-62227420,0,[]
spring-projects-spring-data-jpa-68967578,0,[]
spring-projects-spring-data-jpa-68967583,0,[]
spring-projects-spring-amqp-361831482,0,[]
spring-projects-spring-amqp-354396810,0,[]
spring-projects-spring-data-jpa-94336958,0,[]
spring-projects-spring-hateoas-255781343,0,[]
spring-projects-spring-hateoas-295500871,0,[]
spring-projects-spring-hateoas-295500872,0,[]
spring-projects-spring-hateoas-295500873,0,[]
spring-projects-spring-hateoas-298224249,0,[]
spring-projects-spring-hateoas-298224250,0,[]
spring-projects-spring-data-jpa-94336960,0,[]
spring-projects-spring-hateoas-298224251,0,[]
spring-projects-spring-hateoas-255781345,0,[]
puniverse-quasar-66456401,0,[]
cbeust-testng-144826559,0,[]
stagemonitor-stagemonitor-114030638,0,[]
uwescience-myria-103216907,0,[]
uwescience-myria-122377299,0,[]
stagemonitor-stagemonitor-124528918,0,[]
stagemonitor-stagemonitor-131378908,0,[]
stagemonitor-stagemonitor-144754190,0,[]
stagemonitor-stagemonitor-131427161,0,[]
stagemonitor-stagemonitor-130790384,0,[]
